Mer;Albinikova;1054043683;1411566;1163354;3099
Luk;Artur;1055300114;42602486;1345121;35982
Zork;Velka;1056027236;2384738;1458081;34930
Mad;Niekto;105702706;15416;1207140;17768
Jag;Bugaj;105723178;2384181;1054346;33013
Azak;Chrobak;1057270181;1407005;1504332;13013
Creo;Mar;105807068;62266667;1340577;9455
Creo;Gabalova;105812105;381547;1335314;32029
Jar;Nizky;105830067;36066;1155431;29005
Ray;Niekto;1059033591;28061825;1047428;31919
Azak;Stary;1060040730;1874082;1377174;31723
Mer;Mar;1060138563;832020;1403455;10771
Zur;Lahka;106020070;413505;1215677;27635
Jag;Albinikova;106027041;43775666;1054346;27817
Cro;Velky;106109129;80733;1155431;13012
Zork;Artur;106124687;34233568;1408572;10121
Cry;Mlady;106207102;35168801;1454435;1566
Cro;Niekto;106221261;601107;1054346;18655
Luk;Stary;1062272630;331330;1423570;27354
Ray;Luk;1082299889;67568;1377174;20700
Mar;Nizky;1101084963;12803;1184265;990
Ra;Jonas;110114067;53884;1208108;32400
Azur;Anat;1102170069;58442430;1345121;15318
Ca;Velka;1104124967;54015;1354446;20470
Mrok;Velky;1104192606;66457;1504332;40082
Kr;Mar;110430300;20767;1316014;3816
Mar;Chrobak;110526976;8361137;1060215;13827
Mad;Gofa;1106115109;75244;1454435;9383
Mad;Niekto;110711458;442883;1320657;36244
Luk;Artur;110807611;43280427;1145678;33352
Luk;Albinikova;1108124370;35711702;1207140;8092
Jag;Stankovianska;110814761;587874;1450616;37696
Zork;Niekto;110910947;21327226;1002782;36261
Azak;Jonas;1110014610;57030787;1363370;34775
Kr;Nikdova;1110059522;360455;1407333;3410
Ra;Chrobak;1110146928;83401630;1407333;17812
Drak;Demos;1110235148;38658201;1184265;1693
Jar;Jonas;111029077;472278;1203334;26275
Mrok;Demos;1111222618;8267722;1472171;12532
Jag;Nikdova;111128587;422330;1207140;27705
Ra;Vonsak;111211386;48328804;1407333;10801
Mer;Gabalova;1112157552;514307;1116587;29192
Jar;Egres;111220487;20886840;1363370;35014
Mad;Mlady;1112256992;28681;1134514;15673
Mjol;Anat;1121071490;83680320;1340577;29348
Cru;Albinikova;1151109608;778411;1047657;21847
Zed;Nizky;115223263;47007;1407333;3674
Kr;Jonas;1153045366;656530;1303836;11949
Zork;Luk;1153301182;12828755;1023472;39484
Mer;Lahka;1154032385;5657875;1255263;8439
Mrok;Chrobak;1155253187;5816234;1255263;15919
Mrok;Mlady;1162204758;7401223;1454435;678
Rei;Melek;1162265621;147821;1013354;31405
Bre;Velky;1203032710;843630;1208108;266
Mad;Egres;1208162208;87308801;1216152;23454
Mad;Mrtek;120917073;65726;1216152;33468
Azak;Demos;121027612;350007;1142120;15067
Cro;Velka;125216195;85820;1335314;26258
Creo;Artur;1252188091;7842447;1023472;30922
Ca;Artur;125514749;78748;1154068;12985
Rei;Mar;125531303;36360;1154068;23348
Rei;Jonas;125622036;85104000;1345121;18110
Mjol;Lahka;1261262266;10287721;1417766;13232
Mrok;Niekto;1261301844;7365175;1345121;19616
Cro;Bugaj;126202473;48744;1047657;25835
Kr;Chrobak;1302168550;84721;1144838;36555
Ra;Pralok;1304298820;54186;1300556;11176
Zork;Gabalova;130922469;677660;1203334;1026
Drak;Bugaj;131001424;5026645;1351876;9343
Azur;Melek;131103509;758010;1403455;4329
Cru;Lahka;1311230954;80430825;1203334;26036
Mor;Demos;1312033580;76636;1184265;8364
Jag;Nikdova;131223288;21400243;1268462;30653
Mjol;Mrtek;1326135734;37254;1087020;35486
Kr;Demos;1351041978;85538;1142120;32852
Cry;Gabalova;1353092026;6123230;1461078;38637
Jar;Nizky;135408487;6352277;1207140;23118
Creo;Stankovianska;135420827;632870;1145678;23530
Kr;Melek;135428604;30870;1145678;14036
Azak;Velka;135529756;86343;1504332;7188
Azak;Albinikova;1356019742;826168;1116587;32370
Mar;Mlady;1356149685;227338;1340577;27409
Ca;Nikdova;135625667;18734;1417766;11327
Mad;Lahka;1356298559;55018262;1408572;29407
Mar;Velky;1374086153;1313147;1253406;20264
Ca;Velka;1402238321;648560;1101181;21108
Bre;Stankovianska;140228245;1827710;1023472;39017
Cru;Demos;140610901;44820;1047428;13701
Jar;Gabalova;1406140956;220781;1047428;38593
Ca;Gofa;140618723;822524;1111402;15826
Bre;Bugaj;140717048;52307;1154068;31119
Mrok;Egres;140730486;6631432;1255263;15639
Luk;Egres;140815261;743603;1268462;26505
Cro;Egres;1460310170;51215;1303836;15167
Jag;Lahka;1461111905;31413508;1308620;28546
Ray;Mlady;146116147;588128;1087020;21623
Cry;Mlady;146120497;472278;1203334;12141
Mrok;Demos;1461298388;64470;1116587;9167
Zed;Stankovianska;1475240008;617558;1134514;20157
Rei;Egres;1501165842;8248118;1116587;37336
Mrok;Gofa;1505205273;18785;1335314;37390
Cru;Mar;155106254;1270434;1504332;15942
Luk;Egres;155112368;261444;1154068;8650
Mar;Gofa;1552045759;483207;1044255;29493
Bre;Nizky;1552114245;46578;1255263;36825
Mar;Nizky;155212728;75212757;1355674;16228
Ray;Stary;1553026596;220544;1345121;15095
Zork;Albinikova;1553161621;10062;1423570;4638
Azak;Artur;1556143534;2765151;1340577;1443
Cro;Gabalova;1556170418;1088288;1163354;13129
Mor;Mlady;155725983;5538076;1504332;19549
Cru;Niekto;1558155050;22114431;1377174;14328
Mer;Demos;156001991;772226;1044255;9678
Mor;Egres;156017520;11848730;1208108;6622
Azak;Gabalova;1560266917;16517667;1184265;28914
Mrok;Velky;156222659;73855111;1345121;39074
Jag;Velka;1562317350;77633255;1423570;13801
Cru;Nikdova;160128223;878683;1145678;25886
Zur;Egres;160221674;3566310;1155431;38361
Drak;Mlady;1603022949;838637;1101181;26495
Ray;Mlady;1603071514;14637772;1368108;26934
Zed;Luk;1603106439;462508;1504332;37749
Azur;Egres;1603148459;50745;1504332;23368
Zed;Chrobak;160318218;2636217;1345121;36167
Mjol;Albinikova;1609143877;81728;1461078;20723
Mrok;Chrobak;1609170211;76562581;1355674;20724
Jar;Velky;1609296216;260108;1316014;28730
Creo;Gabalova;1612081438;6553252;1047657;31609
Drak;Albinikova;1612109290;58411813;1154068;6124
Ca;Vonsak;161225850;14672167;1047428;34485
Mrok;Bugaj;166026093;5185350;1377174;40008
Mjol;Velky;1677104121;5440614;1002782;1336
Kr;Nikdova;1679298269;168330;1417766;13124
Mer;Gofa;170302027;10773685;1047428;10554
Mjol;Nizky;1703172537;32507;1264170;484
Luk;Gofa;170411533;10176848;1345121;32798
Azur;Jonas;170413357;13210;1208108;33306
Jar;Stankovianska;1704272933;13045;1047657;38538
Cry;Chrobak;170427576;6635435;1216152;18413
Zur;Chrobak;1705153109;855160;1300556;15912
Rei;Gabalova;1705289894;16553575;1125705;19830
Kr;Demos;170601921;45272;1047657;17335
Cry;Velka;170617360;632268;1354446;25490
Azak;Mar;170728813;83361207;1461078;35895
Mad;Albinikova;170803045;4873704;1514682;25246
Cru;Stankovianska;170812569;1540688;1268462;25620
Mer;Mar;1708141776;512876;1207140;4684
Bre;Egres;170819757;14062031;1303836;11388
Mar;Stary;1708265306;84074876;1472171;18571
Cro;Bugaj;1708311330;236028;1163354;10328
Zur;Chrobak;1709056019;85327;1351876;13451
Jag;Luk;1709199261;11125;1450616;25971
Mjol;Vonsak;1709214551;270046;1054346;12254
Cro;Artur;1709235540;864532;1335314;429
Jar;Stankovianska;170930090;852836;1216152;18091
Zork;Albinikova;171005366;146152;1354446;6740
Bre;Luk;171015053;7275404;1423570;22975
Luk;Velka;1752103463;53241336;1125705;22557
Ca;Gabalova;1752191969;312012;1060215;106
Bre;Albinikova;175228340;388463;1316014;30062
Azak;Demos;1755276226;681255;1363370;34010
Zed;Anat;175604768;6611441;1345121;15465
Mer;Nizky;1757097573;44511504;1345121;24894
Kr;Pralok;175904753;84007231;1355674;5941
Azak;Chrobak;175929072;460273;1340577;709
Mjol;Nizky;1760099165;3310804;1351876;25788
Cru;Anat;176015202;501335;1060215;9063
Jag;Velka;176025283;20587;1154068;19056
Cru;Bugaj;1760302412;5225306;1154068;2187
Ray;Velky;176112740;42382;1268462;11267
Luk;Niekto;1761203389;5364652;1264170;19130
Ra;Velka;1761287616;10607;1155431;18188
Bre;Jonas;1762111549;28404618;1407333;29815
Zed;Egres;1762206413;302846;1363370;27152
Kr;Nikdova;1762258400;54733561;1116587;86
Jar;Velky;176231769;686181;1417766;8467
Mad;Niekto;1777197532;655210;1134514;3618
Mad;Jonas;1801234864;1503586;1125705;14167
Luk;Pralok;1803131880;80826;1268462;28084
Cru;Niekto;180320695;7116474;1207140;3790
Jag;Stankovianska;180412807;61647;1316014;21049
Zork;Vonsak;180522768;12004100;1111402;1333
Ca;Melek;1806192510;4440075;1144838;34247
Azak;Vonsak;180630630;10670;1154068;39240
Zed;Stary;1808029168;861801;1125705;11281
Zur;Pralok;180817698;584460;1047657;38118
Creo;Pralok;1808244240;38024;1340577;38436
Ca;Artur;1808303431;77284;1504332;4848
Cro;Velky;1809070318;712013;1320657;6609
Zork;Bugaj;181007190;334137;1054346;22620
Zork;Lahka;181016733;18718;1377174;25067
Mor;Velky;181021878;18144;1047428;18312
Mad;Velka;181024750;38307141;1342043;30459
Jag;Stary;181209639;725767;1134514;9855
Luk;Pralok;181216269;57281384;1423570;10262
Mar;Chrobak;1822053442;762143;1316014;25311
Ray;Mrtek;185119965;35608;1407333;11914
Mer;Demos;185222040;5728204;1116587;19597
Mor;Stankovianska;1853044336;335263;1377174;3231
Rei;Velky;185309629;73052020;1145678;38741
Kr;Melek;1853133183;37342463;1144128;7648
Kr;Gabalova;185315524;810320;1320657;39257
Azur;Melek;1853201548;52572;1184265;15654
Cry;Gofa;1853228509;38232;1316014;23098
Kr;Nikdova;185411138;38472475;1155431;15208
Zur;Nikdova;185415027;43858;1145678;5379
Mad;Stary;185421817;2277335;1403455;12297
Kr;Lahka;185522297;77675840;1340577;17239
Kr;Chrobak;185530049;12448;1332310;19775
Ca;Gofa;185604526;73013045;1215677;40389
Mer;Albinikova;185611465;33040540;1403455;3646
Azur;Niekto;185614206;41427;1144128;31086
Cro;Mlady;185620375;80513703;1184265;8613
Ray;Gofa;1857130946;13575;1203334;11634
Drak;Velky;185820938;70122146;1417766;337
Luk;Melek;1858305295;17884874;1144128;34615
Cry;Pralok;185926672;38834644;1047428;14484
Ray;Nikdova;1860012363;33630670;1354446;12215
Creo;Melek;1860085250;10132;1116587;4693
Creo;Albinikova;1860258785;76277835;1423570;11128
Mad;Albinikova;186128475;2647684;1116587;20276
Jar;Mar;186210479;734743;1423570;39903
Zur;Pralok;1871017181;5630233;1002782;8451
Azak;Nikdova;1880161162;46625;1111402;33416
Rei;Melek;190109788;60426438;1208108;32022
Bre;Lahka;190124992;265388;1207140;35131
Mar;Mar;190213100;32572758;1408572;1042
Cry;Pralok;190220918;6468873;1340577;27387
Azur;Nikdova;190226854;36431;1454435;21585
Zork;Mrtek;190305694;3542005;1335314;4444
Zork;Gofa;190316635;23853;1417766;20308
Ray;Jonas;190327264;54415;1335314;8804
Cry;Jonas;190404131;854823;1073084;17793
Luk;Mlady;190525215;77475874;1013354;11517
Mjol;Stary;190722167;77622;1403455;15240
Cru;Nikdova;190728767;6634260;1002782;31868
Jar;Velka;190830254;85663337;1163354;22484
Azur;Nikdova;190905575;17852762;1144838;1302
Cru;Mrtek;191023474;43841237;1345121;10270
Mar;Velka;195121833;41586515;1255263;29173
Zur;Velky;195212221;843630;1208108;3851
Ca;Mar;195306932;543112;1408572;13401
Azur;Jonas;195314060;385277;1060215;6782
Cru;Gofa;195630134;6387407;1407333;10244
Mor;Mlady;195803168;4013515;1013354;2026
Azur;Luk;195914120;32071137;1308620;8029
Jag;Nizky;195923417;8641138;1253406;3976
Cro;Pralok;196006141;72802506;1002782;32252
Ray;Niekto;196023992;32315;1255263;30897
Kr;Gofa;196102229;72151567;1101181;15073
Cry;Stary;196115746;25257;1335314;12686
Creo;Vonsak;196129971;57630;1208108;19522
Rei;Vonsak;196207714;27227724;1216152;24022
Bre;Mar;200129342;73252;1303836;18562
Cro;Melek;200221378;41043;1351876;882
Rei;Melek;200401782;566551;1408572;14786
Ray;Melek;200508018;178407;1073084;6808
Zork;Nizky;200515644;88244;1450616;7539
Mrok;Nikdova;200609355;65084;1111402;1596
Azak;Stankovianska;200618904;33571685;1216152;7004
Zed;Egres;200710801;8500711;1407333;27197
Drak;Luk;200727974;76305;1144128;26364
Kr;Velka;200821181;48687211;1023472;22117
Rei;Gofa;205128434;50682170;1308620;9382
Mad;Niekto;205229327;47810;1320657;37422
Luk;Nizky;205418871;37234;1355674;15449
Ra;Gofa;205501462;48577;1203334;6247
Ray;Stary;205517837;1272867;1142120;12693
Ray;Vonsak;205716225;2447883;1308620;11814
Cro;Mlady;205717769;3016211;1002782;12074
Bre;Mlady;206023026;5408551;1345121;20540
Mrok;Nizky;206104203;645012;1044255;38077
Bre;Vonsak;206105798;37234;1355674;37872
Creo;Anat;210111929;212630;1145678;31433
Kr;Lahka;210203925;18556;1458081;12200
Mer;Nizky;210327635;535835;1472171;20171
Zork;Anat;210529885;86050;1047428;31345
Zed;Pralok;210604367;65082;1101181;17731
Jar;Albinikova;210617933;328041;1514682;2618
Cru;Gofa;211201409;38121523;1163354;23978
Mar;Pralok;215109406;4027281;1111402;780
Rei;Mar;215330647;160787;1253406;22028
Mad;Nizky;216201941;110687;1087020;29490
Mjol;Velky;216208374;6734248;1207140;34902
Zur;Lahka;220102827;6641511;1060215;31271
Mer;Mrtek;220213381;12333;1345121;29142
Drak;Albinikova;220325175;8464851;1354446;8765
Jar;Melek;220402341;58722;1342043;39106
Azur;Lahka;220413721;762288;1023472;21924
Drak;Velka;220423800;40055044;1073084;32803
Kr;Demos;220523855;73658784;1472171;1239
Mar;Mar;220529532;88734437;1125705;22206
Kr;Chrobak;220625833;58664;1255263;21149
Azur;Stary;220628439;35641445;1054346;9315
Jag;Mlady;220805381;700312;1345121;22775
Mrok;Mlady;220811264;10882467;1316014;5483
Creo;Chrobak;221026695;820755;1335314;32706
Luk;Pralok;221113890;7706423;1377174;16716
Ray;Luk;221117169;50276;1184265;15891
Mad;Egres;221208022;8068357;1514682;22484
Ra;Stankovianska;231109148;71354123;1454435;660
Zork;Chrobak;231111793;68422572;1116587;13620
Mar;Artur;240622353;5744726;1368108;1964
Cro;Vonsak;240716940;57165122;1300556;30568
Zur;Egres;240814315;724713;1216152;20698
Rei;Mar;240824639;17612;1087020;21706
Luk;Velky;240827226;634268;1423570;12236
Cru;Nizky;240901452;24558;1145678;8995
Mjol;Mrtek;241006881;167151;1351876;5372
Mad;Mar;241231431;28110224;1145678;31876
Mar;Velky;245112568;66333535;1073084;5009
Mer;Anat;245218224;2727863;1377174;33229
Mor;Gofa;245221558;364224;1454435;38220
Jar;Stankovianska;245301165;78431;1450616;9188
Jag;Nikdova;245525599;7728216;1340577;19598
Ray;Gofa;245620205;51337;1073084;9279
Jar;Nizky;245628524;685541;1203334;10163
Drak;Mlady;245719516;24167;-1;32856
Luk;Albinikova;245730999;114371;1461078;18842
Ray;Bugaj;245811729;82671646;1355674;20706
Cru;Velka;246024908;53566021;1264170;7594
Mjol;Albinikova;246103554;4332682;1408572;33464
Ca;Mar;246115826;12588;1354446;4872
Cru;Nikdova;246210260;3656280;1073084;13646
Cru;Nizky;246216221;508570;1255263;4787
Bre;Demos;246223965;251024;1142120;22170
Cru;Pralok;250103558;3366727;1377174;629
Mrok;Velka;250216043;84218308;1054346;9267
Azak;Albinikova;250308390;65757070;1417766;40018
Azur;Velky;250330137;15241226;1047657;1302
Cro;Mar;250405409;85754485;1044255;35258
Mor;Mlady;250422304;74820;1134514;38360
Mjol;Velka;250530066;26235553;1125705;14237
Mrok;Velka;250615670;8816833;1461078;34545
Ray;Gofa;250622009;404425;1403455;19880
Jar;Vonsak;250702388;803723;1423570;28354
Jar;Velka;250909965;65162004;1207140;23506
Azak;Mrtek;250922445;623408;1116587;19832
Zed;Jonas;250927838;6737386;1253406;30909
Creo;Velky;251007740;26613002;1351876;35223
Azur;Artur;251030616;181316;1111402;21967
Zur;Stankovianska;251209777;2378454;1208108;6991
Zur;Mrtek;251219335;362428;1207140;33751
Drak;Velky;251227746;31236;1458081;864
Drak;Stary;255119301;6552504;1264170;2836
Kr;Chrobak;255216952;41277;1355674;17083
Cro;Lahka;255306927;43772;1472171;28801
Ray;Niekto;255313581;3465201;1335314;23162
Mer;Albinikova;255401807;48060151;1472171;22214
Mor;Stary;255408110;10031;1355674;30150
Mor;Anat;255421897;7406050;1351876;2372
Rei;Demos;255507751;16601;1144838;23604
Drak;Niekto;255609416;21323;1408572;7128
Ray;Velka;255701594;34085;1154068;22128
Mor;Luk;255908331;6254603;1155431;3889
Mjol;Chrobak;256008445;16774778;1144128;2218
Mrok;Nizky;256119014;6157730;1268462;39306
Drak;Gofa;256202262;517533;1458081;15339
Cru;Melek;260211653;15241226;1047657;1012
Mjol;Luk;260228888;23064425;1461078;17118
Azak;Chrobak;260514091;2407750;1208108;29756
Azak;Mrtek;260718537;5555703;1417766;30237
Cry;Stary;260806120;644017;1073084;31254
Zur;Gofa;260817481;3020818;1377174;8025
Jag;Nizky;260913756;40050;1300556;38665
Ca;Velka;261001026;252133;1134514;9590
Ca;Nikdova;261024395;63123622;1208108;8778
Mer;Gabalova;261029875;6838507;1111402;26029
Azur;Niekto;261109197;4262406;1054346;21883
Zed;Vonsak;261112791;67870;1207140;20339
Bre;Chrobak;261124151;3430251;1255263;40308
Mer;Bugaj;261221965;5833084;1002782;22650
Ca;Egres;265106852;627700;1351876;26074
Zork;Mrtek;265206645;42575;1351876;4250
Mad;Velka;265311621;1444471;1368108;13435
Ray;Velka;265326072;41534;1514682;6352
Zork;Nikdova;265503173;648327;1087020;19089
Mad;Mar;265528850;52076834;1203334;29245
Mor;Gofa;265710841;773672;1073084;8486
Bre;Stankovianska;265716143;41625;1377174;8554
Azak;Pralok;265815010;2845023;1023472;28567
Mad;Egres;265821044;7524511;1377174;40262
Mar;Luk;266002870;2772861;1335314;20377
Mjol;Jonas;266113948;26656424;1144838;27907
Jar;Velka;266209527;613517;1002782;32481
Zed;Stankovianska;266215725;766450;1208108;18591
Bre;Lahka;266219612;337852;1264170;28810
Zur;Jonas;266221108;310548;1215677;38631
Cru;Mlady;266227161;30870;1145678;13936
Ca;Vonsak;270114114;2451302;1047657;5414
Cro;Gofa;270128002;8376477;1134514;33051
Mjol;Artur;270201442;2806314;1454435;15552
Mrok;Pralok;270510607;887726;1363370;4362
Creo;Chrobak;270924209;10730;1303836;6769
Cro;Artur;271015190;88655;1335314;34768
Ca;Anat;271109505;64565241;1145678;5341
Jag;Lahka;275102677;53046;1345121;35171
Zur;Velky;275125971;8786680;1208108;31690
Ra;Gofa;275220197;6241555;1144838;39965
Zur;Melek;275303124;845044;1002782;30565
Zur;Pralok;275418737;76207;1125705;27197
Kr;Velka;275429709;13554242;1377174;30100
Zur;Velky;275518646;783373;1363370;20956
Zork;Lahka;275527387;672235;1377174;28722
Cry;Albinikova;275529519;6541231;1407333;9087
Zork;Anat;275628103;2164234;1408572;37202
Bre;Mlady;275910102;8716641;1023472;26704
Mad;Velka;276010352;34788;1308620;37350
Ca;Melek;276103841;4474730;1047657;38620
Zed;Niekto;276116393;1548248;1047428;27045
Ca;Mlady;276214086;33402;1073084;19040
Ray;Mrtek;276215155;618255;1101181;39775
Azak;Chrobak;276229500;188221;1013354;13183
Ca;Velka;280103993;21322432;1377174;6355
Ca;Luk;280112532;35074285;1303836;503
Ca;Chrobak;280116277;730336;1423570;24918
Zork;Pralok;280215855;68204327;1253406;19455
Azak;Melek;280227856;100523;1060215;40318
Mor;Velky;280508300;60888216;1303836;15453
Cru;Nizky;280714340;86510;1514682;28721
Mer;Stary;280727960;674314;1345121;16520
Azak;Luk;280811989;64488187;1142120;3624
Drak;Vonsak;280820488;6312817;1355674;10621
Ca;Anat;280923140;61160288;1377174;585
Jar;Chrobak;281014331;78563;1044255;12283
Mer;Chrobak;281120516;6214476;1407333;34535
Cru;Gofa;281205907;26725;1368108;28647
Rei;Lahka;281223524;2014108;1342043;5442
Cry;Velka;285213590;71341837;1253406;5572
Zur;Stary;285218012;367238;1308620;7956
Azur;Luk;285921542;64568;1253406;1210
Rei;Velka;290216084;21856;1340577;10813
Mjol;Stankovianska;290514192;713411;1111402;7251
Mrok;Artur;290706209;1140620;1044255;29117
Bre;Egres;291102616;65180067;1101181;670
Zed;Anat;291111378;387885;1002782;17708
Zur;Mar;291124920;14254830;1144838;39236
Mad;Nizky;291129966;67454;1450616;2724
Mrok;Jonas;291209754;802485;1407333;26868
Jar;Demos;295106841;170030;1351876;23123
Mor;Jonas;295331877;7888556;1087020;8876
Mad;Stankovianska;295415664;5832657;1363370;32078
Azur;Niekto;295520903;51206078;1403455;7449
Mrok;Velka;295613529;71418171;1335314;17888
Jar;Chrobak;295626932;344427;1087020;34153
Zed;Stary;295707786;42003871;1408572;30939
Zed;Anat;295731206;35050142;1514682;24605
Zur;Melek;295802625;5757450;1255263;8561
Drak;Mlady;295827923;664160;1355674;30270
Mar;Mar;295915253;325122;1047428;13741
Mar;Demos;295918469;83403;1111402;15708
Jag;Velka;296216633;4637520;1504332;31320
Cru;Demos;296217811;5427424;1264170;23166
Mar;Vonsak;300124268;75876063;1354446;31272
Ra;Vonsak;300207399;46850;1450616;18018
Azur;Egres;300228552;2012443;1332310;35873
Jag;Mar;300318956;36865;1472171;34517
Cro;Mlady;300603447;40358;1116587;37499
Cry;Gabalova;300627301;44127020;1047428;17991
Rei;Vonsak;300729685;41177;1215677;25298
Zur;Luk;300901935;442536;1047657;1076
Zur;Gofa;300906359;78731;1144838;29222
Jag;Velka;301215259;44820;1047428;31688
Cru;Nikdova;305129749;767205;1002782;3837
Azak;Egres;305316912;107143;1044255;19506
Mar;Egres;305505861;3000553;1255263;5875
Rei;Chrobak;305615143;55404270;1047428;23451
Jar;Albinikova;310208861;66581;1351876;15995
Cry;Demos;310322951;38660;1208108;34640
Ray;Lahka;310420014;7140783;1142120;22254
Mor;Artur;311019890;1686205;1144128;32968
Luk;Vonsak;311114286;34857428;1002782;27002
Luk;Vonsak;311203834;8327721;1472171;6291
Zork;Nikdova;315112725;8642533;1316014;38425
Cro;Mar;315215784;78840;1013354;24479
Zur;Gabalova;315304244;777825;1363370;20761
Ca;Jonas;315322266;6708763;1013354;33353
Mer;Albinikova;315413101;245224;1335314;14873
Cry;Jonas;315614605;64153348;1054346;30987
Ra;Nizky;315908540;337341;1504332;22258
Creo;Bugaj;316016875;48365405;1332310;13661
Mar;Gofa;316208026;744803;1403455;19558
Zork;Vonsak;320105500;85737;1111402;9013
Cru;Melek;320122972;744658;1060215;36373
Mad;Bugaj;320214310;8634258;1332310;32962
Mer;Lahka;320303361;1056234;1368108;36910
Jar;Velky;320314434;7431174;1073084;26632
Jag;Jonas;320319259;440717;1142120;13871
Bre;Chrobak;320403048;141437;1423570;24429
Zed;Nikdova;320414280;31521;1215677;30971
Mor;Nikdova;320430136;63277171;1144128;34331
Cry;Jonas;320507079;228682;1145678;874
Rei;Albinikova;320605575;1501675;1340577;39202
Bre;Velka;320724329;553313;1514682;13978
Mer;Chrobak;320812725;66108684;1300556;32138
Mjol;Mlady;320822971;65587;1060215;18118
Mor;Stankovianska;320924354;77402;1144128;21718
Drak;Gabalova;321031487;564555;1403455;31098
Luk;Pralok;321113231;24404618;1458081;3048
Mjol;Niekto;321223371;7026458;1125705;35044
Creo;Luk;325102471;74841;1253406;33456
Cry;Chrobak;325214780;65873476;1215677;28706
Bre;Anat;325216646;65042;1504332;5806
Cry;Nizky;325302602;23184751;1134514;37546
Kr;Stankovianska;325310249;58716;1255263;7630
Zed;Jonas;325429329;78216583;1060215;17118
Ra;Mar;325504937;44501;1215677;35415
Azur;Melek;325607801;76232364;1408572;3127
Creo;Jonas;325615722;1028406;1134514;4078
Cru;Vonsak;325724272;752047;1504332;13495
Cry;Anat;325726403;60183180;1142120;31586
Azak;Stankovianska;325810296;76472142;1216152;25950
Luk;Bugaj;330423659;10762842;1403455;4397
Rei;Velka;330526216;17805042;1407333;11757
Luk;Anat;330527226;188153;1407333;7584
Zur;Jonas;330627205;52281;1087020;23544
Bre;Lahka;330713138;57858;1454435;28967
Luk;Stary;330809425;4768335;1342043;20025
Rei;Velka;330925713;10676;1332310;20990
Rei;Stankovianska;331016016;152645;1253406;22054
Mar;Anat;331024593;8218386;1332310;11206
Azur;Nizky;335124150;46811;1320657;16268
Bre;Melek;335327746;670758;1335314;27068
Mor;Bugaj;335420400;85080;1154068;15691
Mar;Bugaj;335611333;5352368;1207140;38917
Jag;Bugaj;335814673;484111;1407333;18011
Cru;Albinikova;335820790;72886481;1134514;16983
Cro;Gabalova;335827324;30081260;1354446;31675
Mjol;Gabalova;335912690;5738110;1300556;19152
Bre;Melek;335922157;83165;1303836;13356
Rei;Lahka;335928954;3637727;1354446;17714
Cry;Gabalova;336002752;887056;1303836;31878
Mjol;Luk;336015731;45688825;1417766;18113
Ray;Luk;336025958;734317;1060215;25465
Cry;Bugaj;336109752;1018333;1047428;4298
Zork;Melek;336117585;30448;1268462;33260
Cry;Chrobak;336123992;616064;1054346;34847
Cro;Artur;336224501;85833567;1472171;1416
Mer;Melek;340101396;4267541;1047657;16646
Drak;Nizky;340114161;55737;1264170;32841
Mrok;Chrobak;340217091;65133571;1363370;19114
Ra;Nizky;340507924;184810;1316014;1492
Cry;Bugaj;340920770;376680;1472171;40038
Drak;Jonas;345204493;44435;1163354;2685
Rei;Gofa;345614033;360455;1407333;13283
Zur;Chrobak;345906107;5805307;1340577;23477
Drak;Velka;346101317;533706;1184265;23255
Mjol;Albinikova;355214032;22624556;1142120;9054
Ca;Chrobak;355511046;21834621;1417766;32328
Jar;Nikdova;355612747;2855371;1216152;31847
Ra;Bugaj;355618645;1640883;1002782;20375
Drak;Demos;355627075;83852623;1264170;12656
Rei;Albinikova;355718344;270724;1345121;20843
Zork;Artur;356001054;8212313;1047657;3532
Mad;Melek;356205977;63647;1408572;30181
Ca;Vonsak;360101393;47524856;1134514;2952
Mrok;Chrobak;360117564;25548071;1472171;1225
Bre;Niekto;360303941;257285;1264170;7600
Cru;Demos;360325795;6522763;1163354;25666
Jar;Stary;360406331;113753;1125705;21968
Mar;Lahka;360415563;87526075;1377174;39785
Rei;Albinikova;360422979;333755;1207140;2373
Cry;Anat;360429947;27201;1345121;26879
Cry;Stary;360514291;226701;1134514;28941
Ca;Vonsak;360521127;828523;1300556;5174
Mar;Pralok;360606581;14137170;1060215;11178
Jag;Mlady;360627017;26535077;1155431;9691
Mad;Egres;360825094;708436;1403455;29293
Rei;Albinikova;360901291;746844;1002782;36513
Mad;Demos;360912475;8522630;1023472;7156
Mjol;Pralok;361016207;306343;1163354;9745
Cru;Velky;361019699;1846006;1335314;37685
Jar;Velka;361026492;80287374;1504332;12708
Mad;Gabalova;361031533;532361;1514682;26248
Luk;Anat;361116487;1204683;1013354;6609
Azur;Jonas;361227878;32855526;1377174;3386
Bre;Vonsak;365120615;37337858;1054346;35352
Drak;Vonsak;365412793;54608048;1144128;25552
Zed;Artur;366203454;841215;1300556;26136
Mrok;Egres;375420314;451231;1308620;3167
Bre;Stankovianska;385208234;5727001;1142120;5433
Jar;Anat;385626906;46004;1303836;18221
Bre;Gabalova;385702658;54875643;1145678;27337
Zork;Gabalova;385722828;40380011;1047428;32286
Azak;Pralok;385731121;26281;1134514;27892
Mrok;Luk;385814746;22716668;1403455;31658
Mad;Gofa;385916150;17312;1377174;19776
Jar;Albinikova;386126596;74811137;1308620;18602
Mer;Mar;386222007;1465027;1504332;690
Bre;Gabalova;390106170;822083;1268462;8243
